"","X","SampleID","day","month","year","Time","Area","Site","Plot","Depth_cm","date","ICP","concentration"
"1450",1450,"PhIr2022-186",17,"September",2022,"10:30","acidic tundra","Hydric",3,10,"2022-09-17","Ca_ug_mL",20.4
"1451",1451,"PhIr2022-186",17,"September",2022,"10:30","acidic tundra","Hydric",3,10,"2022-09-17","Fe_ug_mL",107
"1452",1452,"PhIr2022-186",17,"September",2022,"10:30","acidic tundra","Hydric",3,10,"2022-09-17","K_ug_mL",1.2
"1453",1453,"PhIr2022-186",17,"September",2022,"10:30","acidic tundra","Hydric",3,10,"2022-09-17","Mg_ug_mL",3.7
"1454",1454,"PhIr2022-186",17,"September",2022,"10:30","acidic tundra","Hydric",3,10,"2022-09-17","Mn_ug_mL",70.8
"1455",1455,"PhIr2022-186",17,"September",2022,"10:30","acidic tundra","Hydric",3,10,"2022-09-17","Na_ug_mL",0.4
"1456",1456,"PhIr2022-186",17,"September",2022,"10:30","acidic tundra","Hydric",3,10,"2022-09-17","P_ug_mL",0.05
"1457",1457,"PhIr2022-187",23,"September",2022,"11:50","non-acidic tundra","Mesic",3,10,"2022-09-23","Al_ug_mL",2.3
"1458",1458,"PhIr2022-187",23,"September",2022,"11:50","non-acidic tundra","Mesic",3,10,"2022-09-23","Ca_ug_mL",9.5
"1459",1459,"PhIr2022-187",23,"September",2022,"11:50","non-acidic tundra","Mesic",3,10,"2022-09-23","Fe_ug_mL",2.7
"1460",1460,"PhIr2022-187",23,"September",2022,"11:50","non-acidic tundra","Mesic",3,10,"2022-09-23","K_ug_mL",0.4
"1461",1461,"PhIr2022-187",23,"September",2022,"11:50","non-acidic tundra","Mesic",3,10,"2022-09-23","Mg_ug_mL",1.2
"1462",1462,"PhIr2022-187",23,"September",2022,"11:50","non-acidic tundra","Mesic",3,10,"2022-09-23","Mn_ug_mL",0.9
"1463",1463,"PhIr2022-187",23,"September",2022,"11:50","non-acidic tundra","Mesic",3,10,"2022-09-23","Na_ug_mL",0.4
"1464",1464,"PhIr2022-187",23,"September",2022,"11:50","non-acidic tundra","Mesic",3,10,"2022-09-23","P_ug_mL",0.05
"1465",1465,"PhIr2022-188",23,"September",2022,"12:30","non-acidic tundra","Hydric",2,10,"2022-09-23","Al_ug_mL",485
"1466",1466,"PhIr2022-188",23,"September",2022,"12:30","non-acidic tundra","Hydric",2,10,"2022-09-23","Ca_ug_mL",207
"1467",1467,"PhIr2022-188",23,"September",2022,"12:30","non-acidic tundra","Hydric",2,10,"2022-09-23","Fe_ug_mL",3.5
"1468",1468,"PhIr2022-188",23,"September",2022,"12:30","non-acidic tundra","Hydric",2,10,"2022-09-23","K_ug_mL",0.4
"1469",1469,"PhIr2022-188",23,"September",2022,"12:30","non-acidic tundra","Hydric",2,10,"2022-09-23","Mg_ug_mL",5.6
"1470",1470,"PhIr2022-188",23,"September",2022,"12:30","non-acidic tundra","Hydric",2,10,"2022-09-23","Mn_ug_mL",0.2
"1471",1471,"PhIr2022-188",23,"September",2022,"12:30","non-acidic tundra","Hydric",2,10,"2022-09-23","Na_ug_mL",9.5
"1472",1472,"PhIr2022-188",23,"September",2022,"12:30","non-acidic tundra","Hydric",2,10,"2022-09-23","P_ug_mL",0.05
"1473",1473,"PhIr2022-189",23,"September",2022,"12:40","non-acidic tundra","Hydric",2,0,"2022-09-23","Al_ug_mL",0.1
"1474",1474,"PhIr2022-189",23,"September",2022,"12:40","non-acidic tundra","Hydric",2,0,"2022-09-23","Ca_ug_mL",16.9
"1475",1475,"PhIr2022-189",23,"September",2022,"12:40","non-acidic tundra","Hydric",2,0,"2022-09-23","Fe_ug_mL",0.7
"1476",1476,"PhIr2022-189",23,"September",2022,"12:40","non-acidic tundra","Hydric",2,0,"2022-09-23","K_ug_mL",0.2
"1477",1477,"PhIr2022-189",23,"September",2022,"12:40","non-acidic tundra","Hydric",2,0,"2022-09-23","Mg_ug_mL",2.2
"1478",1478,"PhIr2022-189",23,"September",2022,"12:40","non-acidic tundra","Hydric",2,0,"2022-09-23","Mn_ug_mL",0.2
"1479",1479,"PhIr2022-189",23,"September",2022,"12:40","non-acidic tundra","Hydric",2,0,"2022-09-23","Na_ug_mL",0.4
"1480",1480,"PhIr2022-189",23,"September",2022,"12:40","non-acidic tundra","Hydric",2,0,"2022-09-23","P_ug_mL",0.05
"1481",1481,"PhIr2022-190",23,"September",2022,"12:50","non-acidic tundra","Hydric",2,40,"2022-09-23","Al_ug_mL",407
"1482",1482,"PhIr2022-190",23,"September",2022,"12:50","non-acidic tundra","Hydric",2,40,"2022-09-23","Ca_ug_mL",81.7
"1483",1483,"PhIr2022-190",23,"September",2022,"12:50","non-acidic tundra","Hydric",2,40,"2022-09-23","Fe_ug_mL",6.5
"1484",1484,"PhIr2022-190",23,"September",2022,"12:50","non-acidic tundra","Hydric",2,40,"2022-09-23","K_ug_mL",0.2
"1485",1485,"PhIr2022-190",23,"September",2022,"12:50","non-acidic tundra","Hydric",2,40,"2022-09-23","Mg_ug_mL",3.2
"1486",1486,"PhIr2022-190",23,"September",2022,"12:50","non-acidic tundra","Hydric",2,40,"2022-09-23","Mn_ug_mL",0.6
"1487",1487,"PhIr2022-190",23,"September",2022,"12:50","non-acidic tundra","Hydric",2,40,"2022-09-23","Na_ug_mL",6.8
"1488",1488,"PhIr2022-190",23,"September",2022,"12:50","non-acidic tundra","Hydric",2,40,"2022-09-23","P_ug_mL",0.05
"1489",1489,"PhIr2022-191",23,"September",2022,"12:40","non-acidic tundra","Hydric",2,20,"2022-09-23","Al_ug_mL",139
"1490",1490,"PhIr2022-191",23,"September",2022,"12:40","non-acidic tundra","Hydric",2,20,"2022-09-23","Ca_ug_mL",363
"1491",1491,"PhIr2022-191",23,"September",2022,"12:40","non-acidic tundra","Hydric",2,20,"2022-09-23","Fe_ug_mL",3
"1492",1492,"PhIr2022-191",23,"September",2022,"12:40","non-acidic tundra","Hydric",2,20,"2022-09-23","K_ug_mL",0.3
"1493",1493,"PhIr2022-191",23,"September",2022,"12:40","non-acidic tundra","Hydric",2,20,"2022-09-23","Mg_ug_mL",6.6
"1494",1494,"PhIr2022-191",23,"September",2022,"12:40","non-acidic tundra","Hydric",2,20,"2022-09-23","Mn_ug_mL",0.3
"1495",1495,"PhIr2022-191",23,"September",2022,"12:40","non-acidic tundra","Hydric",2,20,"2022-09-23","Na_ug_mL",7.7
"1496",1496,"PhIr2022-191",23,"September",2022,"12:40","non-acidic tundra","Hydric",2,20,"2022-09-23","P_ug_mL",0.1
"1497",1497,"PhIr2022-192",23,"September",2022,"13:05","non-acidic tundra","Hydric",3,40,"2022-09-23","Al_ug_mL",0.2
"1498",1498,"PhIr2022-192",23,"September",2022,"13:05","non-acidic tundra","Hydric",3,40,"2022-09-23","Ca_ug_mL",35.2
"1499",1499,"PhIr2022-192",23,"September",2022,"13:05","non-acidic tundra","Hydric",3,40,"2022-09-23","Fe_ug_mL",5.2
"1500",1500,"PhIr2022-192",23,"September",2022,"13:05","non-acidic tundra","Hydric",3,40,"2022-09-23","K_ug_mL",0.1
"1501",1501,"PhIr2022-192",23,"September",2022,"13:05","non-acidic tundra","Hydric",3,40,"2022-09-23","Mg_ug_mL",3.6
"1502",1502,"PhIr2022-192",23,"September",2022,"13:05","non-acidic tundra","Hydric",3,40,"2022-09-23","Mn_ug_mL",1
"1503",1503,"PhIr2022-192",23,"September",2022,"13:05","non-acidic tundra","Hydric",3,40,"2022-09-23","Na_ug_mL",0.5
"1504",1504,"PhIr2022-192",23,"September",2022,"13:05","non-acidic tundra","Hydric",3,40,"2022-09-23","P_ug_mL",0.05
